日期,憤怒,羨慕,恐懼,悲傷,希望,快樂,愛,厭惡,不滿,評分,入睡,時常,平均,社交,遊戲,娛樂,其他,氣溫,濕度,日照,空氣品質
2018/12/7,2,0,1,4,1,2,0,0,4,10003,3 ,30600.00 ,76.00 ,3312.21 ,2680.03 ,3321.69 ,31.92 ,17.70 ,90.00 ,1.90 ,38.00 
2018/12/8,0,1,0,4,3,2,0,0,0,10004,4 ,27600.00 ,76.00 ,3312.21 ,2680.03 ,3321.69 ,31.92 ,17.70 ,85.00 ,20.80 ,33.00 
2018/12/9,0,1,0,0,1,3,0,0,0,10003,3 ,33000.00 ,76.00 ,3312.21 ,2680.03 ,3321.69 ,31.92 ,17.70 ,89.00 ,0.00 ,32.00 
2018/12/10,0,1,2,0,0,2,1,0,2,10003,4 ,32400.00 ,76.00 ,3312.21 ,2680.03 ,3321.69 ,31.92 ,20.00 ,94.00 ,0.00 ,29.00 
2018/12/11,0,0,1,3,2,0,0,4,5,10004,4 ,36000.00 ,76.00 ,3312.21 ,2680.03 ,3321.69 ,31.92 ,18.90 ,94.00 ,0.00 ,31.00 
2018/12/12,0,2,1,0,3,5,0,0,0,10005,4 ,30000.00 ,76.00 ,3312.21 ,2680.03 ,3321.69 ,31.92 ,14.50 ,89.00 ,0.00 ,42.00 
2018/12/13,0,0,0,0,2,3,0,0,0,10003,4 ,27300.00 ,76.00 ,3312.21 ,2680.03 ,3321.69 ,31.92 ,16.80 ,84.00 ,0.00 ,35.00 
2018/12/14,0,0,2,0,0,0,0,0,0,10004,3 ,36000.00 ,76.00 ,3312.21 ,2680.03 ,3321.69 ,31.92 ,17.80 ,84.00 ,3.80 ,39.00 
2018/12/15,0,1,0,2,1,6,0,0,0,10001,4 ,27600.00 ,76.00 ,3312.21 ,2680.03 ,3321.69 ,31.92 ,20.40 ,76.00 ,38.00 ,39.00 
2018/12/16,1,0,0,1,1,5,1,0,2,10001,3 ,30600.00 ,76.00 ,3312.21 ,2680.03 ,3321.69 ,31.92 ,19.30 ,86.00 ,1.90 ,37.00 
2018/12/17,0,0,0,0,2,4,0,0,1,10003,4 ,28200.00 ,76.00 ,3312.21 ,2680.03 ,3321.69 ,31.92 ,14.80 ,68.00 ,41.80 ,61.00 
2018/12/18,1,0,2,0,3,6,0,0,3,10001,4 ,35400.00 ,76.00 ,3312.21 ,2680.03 ,3321.69 ,31.92 ,16.40 ,61.00 ,89.30 ,51.00 
2018/12/19,0,0,0,1,2,2,0,0,0,10003,3 ,31800.00 ,76.00 ,3312.21 ,2680.03 ,3321.69 ,31.92 ,20.00 ,62.00 ,89.30 ,84.00 
2018/12/20,0,1,2,2,1,3,0,0,0,10003,3 ,33000.00 ,76.00 ,3312.21 ,2680.03 ,3321.69 ,31.92 ,19.30 ,76.00 ,89.30 ,61.00 
2018/12/21,4,1,2,2,0,0,0,2,5,10005,4 ,34200.00 ,76.00 ,3312.21 ,2680.03 ,3321.69 ,31.92 ,21.70 ,78.00 ,72.20 ,56.00 
2018/12/22,0,0,0,0,1,3,0,0,0,10003,4 ,14400.00 ,76.00 ,3312.21 ,2680.03 ,3321.69 ,31.92 ,21.50 ,89.00 ,82.70 ,84.00 
2018/12/23,0,0,0,1,2,4,0,1,0,10001,1 ,14400.00 ,76.00 ,3312.21 ,2680.03 ,3321.69 ,31.92 ,19.10 ,96.00 ,0.00 ,44.00 
2018/12/24,0,0,0,3,1,2,0,1,0,10003,3 ,28800.00 ,76.00 ,3312.21 ,2680.03 ,3321.69 ,31.92 ,16.80 ,93.00 ,0.00 ,44.00 
2018/12/25,0,0,1,0,2,5,1,0,1,10001,4 ,30000.00 ,76.00 ,3312.21 ,2680.03 ,3321.69 ,31.92 ,20.70 ,94.00 ,1.90 ,28.00 
2018/12/26,0,0,2,0,1,4,0,0,0,10003,4 ,20400.00 ,76.00 ,3312.21 ,2680.03 ,3321.69 ,31.92 ,19.50 ,98.00 ,0.00 ,35.00 
2018/12/27,0,0,1,0,1,3,0,0,0,10003,4 ,33600.00 ,76.00 ,3312.21 ,2680.03 ,3321.69 ,31.92 ,16.00 ,95.00 ,0.00 ,39.00 
2018/12/28,0,0,0,0,1,3,0,0,0,10003,3 ,30000.00 ,76.00 ,3312.21 ,2680.03 ,3321.69 ,31.92 ,13.70 ,91.00 ,0.00 ,39.00 
2018/12/29,3,0,2,2,2,2,0,0,0,10003,3 ,42600.00 ,76.00 ,3312.21 ,2680.03 ,3321.69 ,31.92 ,12.60 ,86.00 ,2.80 ,39.00 
2018/12/30,3,0,0,0,1,4,1,0,3,10003,4 ,25200.00 ,76.00 ,3312.21 ,2680.03 ,3321.69 ,31.92 ,14.90 ,86.00 ,0.00 ,28.00 
2018/12/31,0,0,0,0,2,0,1,0,0,10002,4 ,30000.00 ,76.00 ,3312.21 ,2680.03 ,3321.69 ,31.92 ,15.70 ,93.00 ,0.00 ,36.00 
2019/1/1,0,3,3,0,0,1,0,0,0,10003,4 ,41400.00 ,76.00 ,3312.21 ,2680.03 ,3321.69 ,31.92 ,16.60 ,86.00 ,5.70 ,38.00 
2019/1/2,0,0,1,0,2,0,3,0,0,10004,4 ,24600.00 ,76.00 ,3312.21 ,2680.03 ,3321.69 ,31.92 ,17.00 ,92.00 ,0.00 ,33.00 
2019/1/3,0,0,0,0,3,7,6,0,0,10001,0 ,41400.00 ,76.00 ,3312.21 ,2680.03 ,3321.69 ,31.92 ,18.40 ,94.00 ,0.00 ,28.00 
2019/1/12,0,0,0,1,1,2,0,0,0,10003,2 ,33000.00 ,76.00 ,3312.21 ,2680.03 ,3321.69 ,31.92 ,18.50 ,91.00 ,0.00 ,42.00 
2019/1/13,0,0,4,3,0,3,2,0,0,10003,4 ,41400.00 ,76.00 ,3312.21 ,2680.03 ,3321.69 ,31.92 ,18.20 ,85.00 ,0.90 ,34.00 
2019/1/14,0,1,0,0,2,1,0,0,0,10003,3 ,32400.00 ,76.00 ,3312.21 ,2680.03 ,3321.69 ,31.92 ,20.10 ,73.00 ,63.70 ,44.00 
2019/1/15,0,2,2,0,1,4,1,0,1,10003,0 ,29400.00 ,76.00 ,3312.21 ,2680.03 ,3321.69 ,31.92 ,19.60 ,91.00 ,0.00 ,45.00 
2019/1/16,0,0,1,0,1,3,1,2,3,10003,4 ,29400.00 ,76.00 ,3312.21 ,2680.03 ,3321.69 ,31.92 ,15.80 ,94.00 ,0.00 ,51.00 
2019/1/17,0,1,3,0,1,4,0,0,3,10002,2 ,27000.00 ,76.00 ,3312.21 ,2680.03 ,3321.69 ,31.92 ,14.50 ,89.00 ,0.00 ,44.00 
2019/1/18,0,1,3,0,1,4,0,0,3,10002,4 ,27000.00 ,76.00 ,3312.21 ,2680.03 ,3321.69 ,31.92 ,17.90 ,59.00 ,92.30 ,48.00 
2019/1/19,3,0,2,3,0,1,0,2,0,10005,3 ,30600.00 ,76.00 ,3312.21 ,2680.03 ,3321.69 ,31.92 ,17.90 ,80.00 ,51.20 ,64.00 
2019/1/20,0,2,1,0,1,2,9,1,0,10003,1 ,28800.00 ,76.00 ,3312.21 ,2680.03 ,3321.69 ,31.92 ,17.00 ,88.00 ,6.50 ,79.00 
2019/1/21,0,2,1,0,1,2,0,1,0,10003,4 ,28200.00 ,76.00 ,3312.21 ,2680.03 ,3321.69 ,31.92 ,14.40 ,89.00 ,0.00 ,47.00 
2019/1/22,0,2,1,0,1,2,0,0,1,10003,3 ,28800.00 ,76.00 ,3312.21 ,2680.03 ,3321.69 ,31.92 ,13.30 ,77.00 ,0.00 ,53.00 
2019/1/23,0,2,1,0,1,2,0,1,0,10003,1 ,21600.00 ,76.00 ,3312.21 ,2680.03 ,3321.69 ,31.92 ,14.70 ,73.00 ,76.90 ,64.00 
2019/1/24,0,2,1,0,1,2,0,1,0,10003,4 ,28800.00 ,76.00 ,3312.21 ,2680.03 ,3321.69 ,31.92 ,16.50 ,72.00 ,57.30 ,84.00 
2019/1/25,2,0,0,4,2,1,0,0,2,10003,4 ,28800.00 ,76.00 ,3312.21 ,2680.03 ,3321.69 ,31.92 ,17.40 ,79.00 ,82.20 ,84.00 
2019/1/26,0,0,1,3,1,0,0,0,1,10004,4 ,30600.00 ,76.00 ,3312.21 ,2680.03 ,3321.69 ,31.92 ,14.30 ,65.00 ,11.10 ,67.00 
2019/1/27,0,0,0,3,1,4,0,0,3,10003,3 ,28800.00 ,76.00 ,3312.21 ,2680.03 ,3321.69 ,31.92 ,14.40 ,70.00 ,13.80 ,42.00 
2019/1/28,0,0,0,3,1,3,1,0,0,10003,2 ,41400.00 ,76.00 ,3312.21 ,2680.03 ,3321.69 ,31.92 ,16.30 ,78.00 ,80.00 ,42.00 
2019/1/29,3,0,0,0,1,4,1,0,3,10003,4 ,18000.00 ,76.00 ,3312.21 ,2680.03 ,3321.69 ,31.92 ,18.80 ,73.00 ,86.30 ,47.00 
2019/1/30,0,0,0,3,0,3,2,0,0,10003,3 ,41400.00 ,76.00 ,3312.21 ,2680.03 ,3321.69 ,31.92 ,18.40 ,83.00 ,58.60 ,84.00 
2019/1/31,3,0,0,0,1,4,1,0,3,10003,1 ,25200.00 ,76.00 ,3312.21 ,2680.03 ,3321.69 ,31.92 ,18.70 ,75.00 ,42.10 ,63.00 
2019/3/25,0,2,2,5,0,0,0,1,3,10004,4 ,27900.00 ,71.00 ,0.00 ,8760.00 ,6060.00 ,0.00 ,18.00 ,92.00 ,0.00 ,50.00 
2019/3/26,0,2,1,1,0,3,0,0,1,10001,4 ,30120.00 ,77.00 ,0.00 ,5940.00 ,2520.00 ,2820.00 ,20.50 ,74.00 ,63.20 ,54.00 
2019/3/27,2,1,2,5,2,0,0,0,3,10002,4 ,33600.00 ,72.00 ,15720.00 ,2760.00 ,0.00 ,0.00 ,21.50 ,82.00 ,37.70 ,97.00 
2019/3/28,0,0,0,3,0,0,0,2,3,10003,4 ,27300.00 ,79.00 ,0.00 ,4500.00 ,3600.00 ,0.00 ,24.60 ,81.00 ,695.00 ,67.00 
2019/3/29,0,0,0,1,0,0,0,0,2,10003,3 ,21360.00 ,72.00 ,0.00 ,11220.00 ,12060.00 ,0.00 ,21.80 ,88.00 ,18.80 ,61.00 
2019/3/30,2,0,0,0,1,0,0,3,1,10003,4 ,29880.00 ,77.00 ,2520.00 ,7620.00 ,0.00 ,0.00 ,20.10 ,87.00 ,21.20 ,64.00 
2019/3/31,1,0,0,1,0,1,0,3,2,10003,4 ,25800.00 ,76.00 ,0.00 ,3300.00 ,0.00 ,0.00 ,19.20 ,71.00 ,12.20 ,101.00 
2019/4/1,0,0,0,1,0,0,1,1,1,10003,4 ,39180.00 ,74.00 ,0.00 ,2220.00 ,0.00 ,0.00 ,16.80 ,79.00 ,0.00 ,87.00 
2019/4/2,0,1,0,2,0,2,0,0,0,10005,4 ,46020.00 ,73.00 ,3540.00 ,18000.00 ,0.00 ,0.00 ,20.70 ,75.00 ,0.00 ,90.00 
2019/4/3,0,0,0,0,1,3,0,0,0,10003,1 ,24540.00 ,74.00 ,3720.00 ,8460.00 ,0.00 ,0.00 ,19.70 ,95.00 ,0.00 ,45.00 
2019/4/4,0,2,0,2,0,0,0,2,2,10004,4 ,27000.00 ,70.00 ,3780.00 ,19080.00 ,0.00 ,0.00 ,22.50 ,88.00 ,55.60 ,58.00 
2019/4/5,0,0,0,1,1,2,0,0,0,10003,4 ,30660.00 ,67.00 ,11760.00 ,8160.00 ,0.00 ,0.00 ,21.00 ,85.00 ,51.50 ,71.00 
2019/4/6,2,2,0,5,4,5,5,0,0,10001,4 ,30600.00 ,70.00 ,8340.00 ,8160.00 ,0.00 ,0.00 ,22.30 ,80.00 ,47.30 ,49.00 
2019/4/7,0,0,0,1,0,3,1,1,1,10003,4 ,30360.00 ,80.00 ,0.00 ,10680.00 ,0.00 ,0.00 ,23.60 ,87.00 ,35.20 ,112.00 
2019/4/8,0,0,0,3,0,7,0,0,2,10001,2 ,25800.00 ,74.00 ,6480.00 ,3060.00 ,0.00 ,0.00 ,24.40 ,84.00 ,77.50 ,150.00 
2019/4/9,0,0,0,0,0,3,0,0,0,10003,4 ,23220.00 ,75.00 ,1800.00 ,15060.00 ,0.00 ,0.00 ,24.90 ,88.00 ,0.00 ,82.00 
2019/4/10,0,0,0,0,0,1,1,3,1,10003,4 ,36000.00 ,73.00 ,6720.00 ,2820.00 ,10320.00 ,0.00 ,24.20 ,83.00 ,51.80 ,44.00 
2019/4/11,0,0,0,1,0,0,1,1,1,10003,2 ,39180.00 ,74.00 ,0.00 ,2220.00 ,0.00 ,0.00 ,20.80 ,86.00 ,5.60 ,46.00 
2019/4/12,0,0,0,0,0,1,0,3,3,10003,4 ,37560.00 ,78.00 ,0.00 ,12480.00 ,12780.00 ,0.00 ,18.90 ,79.00 ,0.80 ,58.00 
2019/4/13,0,0,0,0,0,0,0,1,1,10003,2 ,21060.00 ,74.00 ,7740.00 ,11880.00 ,0.00 ,0.00 ,21.10 ,88.00 ,5.50 ,44.00 
2019/4/14,0,0,0,1,0,2,0,1,1,10003,4 ,21600.00 ,82.00 ,3660.00 ,7740.00 ,6180.00 ,0.00 ,21.70 ,86.00 ,28.40 ,90.00 
2019/4/15,0,1,0,2,0,1,0,2,3,10003,4 ,34080.00 ,73.00 ,0.00 ,2880.00 ,0.00 ,0.00 ,20.40 ,72.00 ,2.40 ,87.00 
2019/4/16,0,0,0,0,0,2,0,0,0,10003,3 ,25020.00 ,71.00 ,0.00 ,7860.00 ,0.00 ,0.00 ,19.20 ,92.00 ,0.00 ,50.00 
2019/4/17,0,0,0,4,0,0,0,1,1,10003,2 ,0.00 ,77.00 ,0.00 ,6780.00 ,9000.00 ,0.00 ,21.90 ,71.00 ,77.80 ,90.00 
2019/4/18,0,0,0,1,0,3,0,0,0,10001,4 ,7680.00 ,72.00 ,0.00 ,6780.00 ,7260.00 ,0.00 ,23.80 ,79.00 ,73.70 ,187.00 
2019/4/19,0,0,0,0,2,0,0,0,0,10003,4 ,38820.00 ,72.00 ,0.00 ,0.00 ,0.00 ,0.00 ,23.50 ,91.00 ,7.00 ,93.00 
2019/4/20,0,0,0,0,0,2,0,2,3,10003,3 ,34920.00 ,69.00 ,0.00 ,2700.00 ,5100.00 ,0.00 ,23.70 ,91.00 ,31.30 ,71.00 
2019/4/21,0,0,0,2,0,1,0,2,2,10003,4 ,0.00 ,85.00 ,0.00 ,9060.00 ,0.00 ,0.00 ,24.20 ,92.00 ,11.70 ,49.00 
2019/4/30,0,0,1,3,,0,2,1,1,10003,3 ,18600.00 ,123.00 ,0.00 ,6420.00 ,10920.00 ,0.00 ,25.40 ,87.00 ,28.40 ,56.00 
2019/5/1,0,0,0,2,0,1,2,0,0,10003,4 ,22560.00 ,73.00 ,2040.00 ,13800.00 ,5400.00 ,0.00 ,20.00 ,95.00 ,0.00 ,44.00 
2019/5/2,0,0,0,4,0,2,0,0,0,10002,4 ,31740.00 ,71.00 ,0.00 ,14640.00 ,2340.00 ,0.00 ,19.00 ,88.00 ,0.00 ,78.00 
2019/5/3,0,0,0,4,0,3,2,0,0,10002,4 ,32100.00 ,83.00 ,3840.00 ,8880.00 ,0.00 ,0.00 ,21.60 ,70.00 ,64.20 ,90.00 
2019/5/4,0,0,0,2,0,2,2,0,0,10003,2 ,29400.00 ,70.00 ,3240.00 ,9900.00 ,2340.00 ,0.00 ,23.40 ,65.00 ,0.00 ,77.00 
2019/5/5,0,0,0,2,0,3,1,0,2,10003,4 ,0.00 ,76.00 ,0.00 ,0.00 ,0.00 ,0.00 ,25.10 ,63.00 ,51.00 ,87.00 
2019/5/6,0,0,0,1,0,2,0,2,1,10003,2 ,0.00 ,83.00 ,3900.00 ,2220.00 ,0.00 ,0.00 ,20.70 ,85.00 ,0.00 ,46.00 
2019/5/7,0,0,0,4,0,3,1,0,2,10002,4 ,28680.00 ,72.00 ,2640.00 ,7380.00 ,6480.00 ,0.00 ,18.90 ,83.00 ,0.00 ,74.00 
2019/5/8,0,0,0,5,0,3,1,1,3,10002,3 ,27240.00 ,74.00 ,2640.00 ,2940.00 ,4980.00 ,0.00 ,20.80 ,91.00 ,0.00 ,58.00 
2019/5/9,0,0,0,0,0,3,1,2,3,10003,2 ,22080.00 ,74.00 ,9960.00 ,10260.00 ,10620.00 ,0.00 ,20.70 ,96.00 ,0.00 ,44.00 
2019/5/10,0,0,0,1,0,2,1,0,2,10005,4 ,27660.00 ,74.00 ,6960.00 ,4200.00 ,0.00 ,2340.00 ,22.10 ,89.00 ,11.30 ,42.00 
2019/5/11,0,0,0,0,0,3,1,0,2,10003,4 ,27420.00 ,74.00 ,6960.00 ,4200.00 ,0.00 ,2340.00 ,24.20 ,84.00 ,31.70 ,44.00 
2019/5/12,2,2,1,1,0,0,0,2,2,10002,4 ,30420.00 ,70.00 ,8340.00 ,12960.00 ,0.00 ,0.00 ,27.20 ,77.00 ,79.20 ,36.00 
2019/5/13,0,0,0,0,0,2,0,2,2,10003,3 ,0.00 ,79.00 ,2460.00 ,0.00 ,30660.00 ,0.00 ,26.10 ,88.00 ,71.50 ,67.00 
2019/5/14,1,0,0,2,0,2,1,3,4,10003,3 ,25740.00 ,68.00 ,3600.00 ,6660.00 ,7380.00 ,0.00 ,25.20 ,91.00 ,12.00 ,79.00 
2019/5/15,0,2,2,5,0,0,0,1,3,10004,4 ,27900.00 ,71.00 ,0.00 ,8760.00 ,6060.00 ,0.00 ,26.40 ,87.00 ,55.30 ,59.00 
2019/5/16,0,2,1,1,0,3,0,0,1,10001,4 ,30120.00 ,77.00 ,0.00 ,5940.00 ,3060.00 ,2820.00 ,27.40 ,91.00 ,2.30 ,50.00 
2019/5/17,2,1,2,5,2,0,0,0,3,10002,3 ,33600.00 ,72.00 ,0.00 ,15720.00 ,2760.00 ,0.00 ,25.80 ,96.00 ,2.20 ,19.00 
2019/5/18,0,0,0,3,0,0,0,2,3,10003,4 ,27300.00 ,79.00 ,0.00 ,4500.00 ,3600.00 ,0.00 ,27.60 ,91.00 ,14.20 ,31.00 
2019/5/19,0,0,0,1,0,0,0,0,2,10003,2 ,21360.00 ,72.00 ,0.00 ,11220.00 ,12060.00 ,0.00 ,28.80 ,84.00 ,26.90 ,31.00 
2019/5/20,2,0,0,0,1,0,0,3,1,10003,4 ,29880.00 ,77.00 ,2520.00 ,6060.00 ,0.00 ,0.00 ,23.60 ,89.00 ,0.00 ,51.00 
2019/5/21,1,0,0,1,0,2,0,3,2,10003,4 ,25800.00 ,76.00 ,0.00 ,3300.00 ,0.00 ,0.00 ,22.50 ,68.00 ,23.10 ,101.00 
2019/5/22,0,0,0,1,0,3,1,1,1,10003,4 ,30360.00 ,80.00 ,2100.00 ,10680.00 ,0.00 ,0.00 ,23.10 ,67.00 ,0.70 ,50.00 
2019/5/23,0,0,0,3,0,7,0,0,2,10001,3 ,25800.00 ,74.00 ,6480.00 ,3060.00 ,0.00 ,0.00 ,23.40 ,85.00 ,20.80 ,64.00 
2019/5/24,0,0,0,0,0,3,0,0,0,10003,3 ,23220.00 ,75.00 ,1800.00 ,15060.00 ,0.00 ,0.00 ,27.10 ,69.00 ,63.20 ,61.00 
2019/5/25,0,0,0,0,0,1,0,3,3,10003,4 ,37560.00 ,78.00 ,0.00 ,12480.00 ,12780.00 ,0.00 ,27.50 ,62.00 ,57.90 ,49.00 
2019/5/26,0,0,0,0,0,0,0,1,1,10003,2 ,18360.00 ,74.00 ,7740.00 ,11880.00 ,0.00 ,0.00 ,27.10 ,74.00 ,54.90 ,74.00 
2019/5/27,0,0,2,3,0,4,0,0,3,10001,4 ,32940.00 ,76.00 ,1800.00 ,10860.00 ,2580.00 ,0.00 ,26.70 ,83.00 ,11.90 ,44.00 
2019/5/28,0,0,0,2,0,0,0,3,3,10002,2 ,17760.00 ,74.00 ,6960.00 ,4200.00 ,0.00 ,2340.00 ,23.70 ,90.00 ,0.00 ,58.00 
2019/5/29,0,0,0,4,0,2,0,0,0,10002,3 ,31740.00 ,71.00 ,1080.00 ,14640.00 ,7560.00 ,0.00 ,21.80 ,76.00 ,1.50 ,58.00 
2019/5/30,0,0,0,0,0,0,0,3,3,10003,4 ,13740.00 ,78.00 ,3240.00 ,9900.00 ,2340.00 ,0.00 ,25.30 ,82.00 ,0.00 ,104.00 
2019/5/31,0,0,0,0,2,3,0,2,2,10003,4 ,13560.00 ,62.00 ,5340.00 ,9600.00 ,9060.00 ,0.00 ,26.80 ,85.00 ,0.00 ,61.00 
2019/6/1,0,0,0,1,0,2,0,2,2,10003,2 ,39360.00 ,71.00 ,3240.00 ,9900.00 ,2340.00 ,0.00 ,26.80 ,89.00 ,0.00 ,64.00 
2019/6/2,0,0,0,2,0,3,0,1,1,10003,4 ,37620.00 ,113.00 ,2040.00 ,8880.00 ,0.00 ,0.00 ,28.30 ,83.00 ,0.00 ,32.00 
2019/6/3,0,0,0,0,0,3,0,2,2,10003,4 ,33360.00 ,73.00 ,2040.00 ,8880.00 ,7800.00 ,0.00 ,26.50 ,88.00 ,1.00 ,19.00 
2019/6/4,0,0,1,0,0,3,0,3,3,10003,3 ,45240.00 ,75.00 ,0.00 ,2220.00 ,0.00 ,0.00 ,26.50 ,91.00 ,8.50 ,29.00 
2019/6/5,0,0,0,0,0,2,0,1,1,10003,3 ,32340.00 ,82.00 ,6480.00 ,3060.00 ,0.00 ,0.00 ,28.10 ,83.00 ,0.00 ,46.00 
2019/6/6,0,0,3,4,0,1,0,4,4,10004,3 ,17040.00 ,77.00 ,0.00 ,2880.00 ,0.00 ,0.00 ,28.70 ,87.00 ,0.00 ,45.00 
2019/6/7,0,2,0,3,0,0,0,4,3,10002,4 ,24900.00 ,78.00 ,10020.00 ,16320.00 ,9120.00 ,0.00 ,29.10 ,82.00 ,0.00 ,25.00 
2019/6/8,0,3,0,4,0,0,0,3,3,10002,3 ,29160.00 ,72.00 ,6120.00 ,10680.00 ,11460.00 ,0.00 ,29.00 ,80.00 ,0.00 ,31.00 
2019/6/9,0,0,4,3,0,1,0,4,3,10003,1 ,24300.00 ,79.00 ,7200.00 ,12660.00 ,1800.00 ,0.00 ,29.60 ,72.00 ,0.00 ,31.00 
2019/6/10,0,1,1,0,0,2,0,2,2,10003,3 ,26760.00 ,75.00 ,5280.00 ,11700.00 ,0.00 ,0.00 ,26.70 ,85.00 ,20.50 ,17.00 
2019/6/11,0,0,0,0,0,3,0,2,2,10003,4 ,26460.00 ,73.00 ,7620.00 ,8100.00 ,0.00 ,0.00 ,24.30 ,100.00 ,76.50 ,37.00 
2019/6/12,0,0,0,2,0,2,0,1,1,10003,2 ,18660.00 ,73.00 ,8520.00 ,12120.00 ,13560.00 ,0.00 ,24.30 ,93.00 ,44.50 ,34.00 
2019/6/14,0,0,0,2,0,2,0,3,3,10003,2 ,31800.00 ,81.00 ,9240.00 ,14280.00 ,16260.00 ,0.00 ,24.20 ,91.00 ,38.50 ,51.00 
