日期,憤怒,羨慕,恐懼,悲傷,希望,快樂,愛,厭惡,不滿,評分,入睡,時常,平均,社交,遊戲,娛樂,其他,氣溫,濕度,日照,空氣品質
2019/6/15,0,0,0,2,0,3,0,2,2,10003,4 ,37500.00 ,73.00 ,9120.00 ,11760.00 ,9840.00 ,0.00 ,25.20 ,67.00 ,0.00 ,136.00 
2019/6/16,0,0,0,2,0,2,0,3,3,10003,4 ,37440.00 ,78.00 ,9120.00 ,13440.00 ,15120.00 ,0.00 ,27.50 ,67.00 ,0.00 ,93.00 
2019/6/19,0,0,0,1,0,3,0,1,1,10003,3 ,21420.00 ,78.00 ,2040.00 ,9240.00 ,19080.00 ,0.00 ,29.90 ,77.00 ,0.00 ,29.00 
2019/6/20,0,0,0,1,0,2,0,1,1,10003,2 ,26040.00 ,84.00 ,2940.00 ,7860.00 ,16380.00 ,0.00 ,30.20 ,76.00 ,0.00 ,33.00 
2019/6/21,0,0,0,2,0,1,0,1,1,10003,3 ,29820.00 ,72.00 ,3480.00 ,7980.00 ,19800.00 ,0.00 ,30.20 ,74.00 ,0.00 ,34.00 
2019/6/22,3,0,0,2,0,3,0,2,2,10003,4 ,23100.00 ,76.00 ,1800.00 ,2040.00 ,12780.00 ,0.00 ,28.30 ,81.00 ,8.50 ,31.00 
2019/6/23,0,0,0,1,0,0,0,2,2,10005,3 ,18600.00 ,72.00 ,3480.00 ,21420.00 ,3060.00 ,2100.00 ,25.20 ,99.00 ,81.50 ,27.00 
2019/6/24,1,0,1,2,1,1,0,2,2,10003,4 ,24840.00 ,74.00 ,0.00 ,17880.00 ,3840.00 ,0.00 ,24.60 ,99.00 ,10.50 ,26.00 
2019/6/25,0,0,2,5,0,1,0,5,5,10002,4 ,23760.00 ,82.00 ,3660.00 ,9180.00 ,6540.00 ,0.00 ,26.40 ,92.00 ,89.00 ,35.00 
2019/6/26,0,0,2,2,0,1,0,3,3,10004,4 ,26160.00 ,72.00 ,2640.00 ,12180.00 ,14340.00 ,0.00 ,26.60 ,93.00 ,17.00 ,48.00 
2019/6/27,1,0,2,3,2,2,0,1,1,10003,1 ,32460.00 ,76.00 ,3000.00 ,5160.00 ,0.00 ,0.00 ,27.60 ,90.00 ,1.00 ,0.00 
2019/6/28,0,0,0,1,1,2,0,0,0,10003,2 ,21720.00 ,75.00 ,0.00 ,5460.00 ,3480.00 ,0.00 ,29.00 ,85.00 ,0.00 ,33.00 
2019/6/29,0,0,0,1,0,1,0,1,1,10003,1 ,34260.00 ,80.00 ,1860.00 ,11700.00 ,5280.00 ,0.00 ,29.60 ,86.00 ,0.00 ,0.00 
2019/6/30,0,0,0,1,0,2,0,3,3,10003,4 ,30180.00 ,78.00 ,4920.00 ,10020.00 ,2460.00 ,0.00 ,29.20 ,88.00 ,8.00 ,37.00 
2018/12/1,0,3,1,0,3,5,5,0,0,10003,4 ,19800.00 ,76.00 ,3312.21 ,2680.03 ,3321.69 ,31.92 ,22.00 ,76.00 ,80.00 ,77.00 
2018/12/2,0,0,1,1,1,3,2,0,0,10003,4 ,46800.00 ,76.00 ,3312.21 ,2680.03 ,3321.69 ,31.92 ,23.00 ,75.00 ,89.50 ,53.00 
2018/12/3,0,1,0,2,1,5,1,0,2,10003,4 ,23400.00 ,76.00 ,3312.21 ,2680.03 ,3321.69 ,31.92 ,21.20 ,88.00 ,89.60 ,100.00 
2018/12/4,3,0,4,0,3,8,3,0,4,10001,4 ,22200.00 ,76.00 ,3312.21 ,2680.03 ,3321.69 ,31.92 ,23.00 ,80.00 ,74.50 ,68.00 
2018/12/5,2,3,4,5,1,1,2,3,3,10002,2 ,28800.00 ,76.00 ,3312.21 ,2680.03 ,3321.69 ,31.92 ,22.40 ,80.00 ,1.90 ,40.00 
2018/12/6,0,2,1,2,0,1,0,0,0,10003,4 ,19800.00 ,76.00 ,3312.21 ,2680.03 ,3321.69 ,31.92 ,22.20 ,89.00 ,14.20 ,39.00 
2018/12/7,0,0,0,2,0,1,0,2,0,10003,4 ,25200.00 ,76.00 ,3312.21 ,2680.03 ,3321.69 ,31.92 ,17.70 ,90.00 ,1.90 ,38.00 
2018/12/8,0,2,1,0,1,0,2,0,0,10003,4 ,22500.00 ,76.00 ,3312.21 ,2680.03 ,3321.69 ,31.92 ,17.70 ,85.00 ,20.80 ,33.00 
2018/12/9,2,0,1,3,0,4,2,1,0,10005,4 ,37800.00 ,76.00 ,3312.21 ,2680.03 ,3321.69 ,31.92 ,17.70 ,89.00 ,0.00 ,32.00 
2018/12/10,9,3,4,5,3,3,4,4,8,10005,4 ,15600.00 ,76.00 ,3312.21 ,2680.03 ,3321.69 ,31.92 ,20.00 ,94.00 ,0.00 ,29.00 
2018/12/11,5,0,0,7,1,5,3,1,0,10002,4 ,19800.00 ,76.00 ,3312.21 ,2680.03 ,3321.69 ,31.92 ,18.90 ,94.00 ,0.00 ,31.00 
2018/12/12,0,0,2,4,2,7,4,0,0,10001,4 ,16200.00 ,76.00 ,3312.21 ,2680.03 ,3321.69 ,31.92 ,14.50 ,89.00 ,0.00 ,42.00 
2018/12/13,4,0,2,4,1,2,1,2,0,10005,4 ,26100.00 ,76.00 ,3312.21 ,2680.03 ,3321.69 ,31.92 ,16.80 ,84.00 ,0.00 ,35.00 
2018/12/14,3,0,0,4,0,4,3,0,0,10003,4 ,22200.00 ,76.00 ,3312.21 ,2680.03 ,3321.69 ,31.92 ,17.80 ,84.00 ,3.80 ,39.00 
2018/12/15,0,0,2,0,1,6,2,0,0,10001,4 ,18000.00 ,76.00 ,3312.21 ,2680.03 ,3321.69 ,31.92 ,20.40 ,76.00 ,38.00 ,39.00 
2018/12/16,6,0,6,9,2,0,1,3,0,10002,4 ,37800.00 ,76.00 ,3312.21 ,2680.03 ,3321.69 ,31.92 ,19.30 ,86.00 ,1.90 ,37.00 
2018/12/17,0,2,2,4,2,5,2,0,0,10001,3 ,25200.00 ,76.00 ,3312.21 ,2680.03 ,3321.69 ,31.92 ,14.80 ,68.00 ,41.80 ,61.00 
2018/12/18,2,0,2,2,5,6,2,0,0,10001,4 ,19800.00 ,76.00 ,3312.21 ,2680.03 ,3321.69 ,31.92 ,16.40 ,61.00 ,89.30 ,51.00 
2018/12/19,3,0,4,6,0,0,3,2,3,10004,4 ,19800.00 ,76.00 ,3312.21 ,2680.03 ,3321.69 ,31.92 ,20.00 ,62.00 ,89.30 ,84.00 
2018/12/20,7,0,4,9,0,3,1,4,8,10005,4 ,27000.00 ,76.00 ,3312.21 ,2680.03 ,3321.69 ,31.92 ,19.30 ,76.00 ,89.30 ,61.00 
2018/12/21,3,0,2,0,1,5,4,0,0,10001,4 ,30600.00 ,76.00 ,3312.21 ,2680.03 ,3321.69 ,31.92 ,21.70 ,78.00 ,72.20 ,56.00 
2018/12/22,4,0,4,4,0,0,5,2,0,10004,4 ,32400.00 ,76.00 ,3312.21 ,2680.03 ,3321.69 ,31.92 ,21.50 ,89.00 ,82.70 ,84.00 
2018/12/23,0,0,0,0,2,4,2,0,0,10003,4 ,25200.00 ,76.00 ,3312.21 ,2680.03 ,3321.69 ,31.92 ,19.10 ,96.00 ,0.00 ,44.00 
2018/12/24,0,0,2,0,3,7,8,0,0,10004,3 ,25200.00 ,76.00 ,3312.21 ,2680.03 ,3321.69 ,31.92 ,16.80 ,93.00 ,0.00 ,44.00 
2018/12/25,0,2,4,3,1,3,5,0,0,10004,4 ,21600.00 ,76.00 ,3312.21 ,2680.03 ,3321.69 ,31.92 ,20.70 ,94.00 ,1.90 ,28.00 
2018/12/26,0,0,2,0,1,4,1,0,0,10003,4 ,27000.00 ,76.00 ,3312.21 ,2680.03 ,3321.69 ,31.92 ,19.50 ,98.00 ,0.00 ,35.00 
2018/12/27,3,0,3,0,2,3,3,0,0,10003,2 ,30600.00 ,76.00 ,3312.21 ,2680.03 ,3321.69 ,31.92 ,16.00 ,95.00 ,0.00 ,39.00 
2018/12/28,0,2,4,0,3,8,5,0,0,10001,4 ,21600.00 ,76.00 ,3312.21 ,2680.03 ,3321.69 ,31.92 ,13.70 ,91.00 ,0.00 ,39.00 
2018/12/29,0,0,2,0,1,5,3,0,0,10003,4 ,32400.00 ,76.00 ,3312.21 ,2680.03 ,3321.69 ,31.92 ,12.60 ,86.00 ,2.80 ,39.00 
2018/12/30,2,2,0,0,0,4,2,2,3,10003,4 ,0.00 ,76.00 ,3312.21 ,2680.03 ,3321.69 ,31.92 ,14.90 ,86.00 ,0.00 ,28.00 
2018/12/31,0,0,5,0,3,6,5,0,0,10005,2 ,32400.00 ,76.00 ,3312.21 ,2680.03 ,3321.69 ,31.92 ,15.70 ,93.00 ,0.00 ,36.00 
2019/1/1,0,3,3,0,0,1,0,0,0,10003,4 ,36000.00 ,76.00 ,3312.21 ,2680.03 ,3321.69 ,31.92 ,16.60 ,86.00 ,5.70 ,38.00 
2019/1/2,0,2,4,0,3,5,3,0,0,10004,4 ,27000.00 ,76.00 ,3312.21 ,2680.03 ,3321.69 ,31.92 ,17.00 ,92.00 ,0.00 ,33.00 
2019/1/3,0,0,5,0,1,4,2,0,0,10003,4 ,23400.00 ,76.00 ,3312.21 ,2680.03 ,3321.69 ,31.92 ,18.40 ,94.00 ,0.00 ,28.00 
2019/1/4,0,0,3,0,1,4,3,0,3,10003,4 ,23400.00 ,76.00 ,3312.21 ,2680.03 ,3321.69 ,31.92 ,21.30 ,88.00 ,59.60 ,35.00 
2019/1/12,3,0,3,5,1,3,3,0,0,10003,3 ,28800.00 ,76.00 ,3312.21 ,2680.03 ,3321.69 ,31.92 ,18.50 ,91.00 ,0.00 ,42.00 
2019/1/13,0,0,4,0,0,6,3,0,0,10001,4 ,32400.00 ,76.00 ,3312.21 ,2680.03 ,3321.69 ,31.92 ,18.20 ,85.00 ,0.90 ,34.00 
2019/1/14,2,0,0,0,2,8,3,0,0,10001,4 ,37800.00 ,76.00 ,3312.21 ,2680.03 ,3321.69 ,31.92 ,20.10 ,73.00 ,63.70 ,44.00 
2019/1/15,2,0,0,3,0,0,1,0,3,10003,2 ,26100.00 ,76.00 ,3312.21 ,2680.03 ,3321.69 ,31.92 ,19.60 ,91.00 ,0.00 ,45.00 
2019/1/16,0,0,4,2,1,8,3,0,0,10001,4 ,34200.00 ,76.00 ,3312.21 ,2680.03 ,3321.69 ,31.92 ,15.80 ,94.00 ,0.00 ,51.00 
2019/1/17,0,0,8,0,2,7,2,0,0,10001,3 ,34200.00 ,76.00 ,3312.21 ,2680.03 ,3321.69 ,31.92 ,14.50 ,89.00 ,0.00 ,44.00 
2019/1/18,0,0,2,0,2,6,2,0,0,10001,4 ,34200.00 ,76.00 ,3312.21 ,2680.03 ,3321.69 ,31.92 ,17.90 ,59.00 ,92.30 ,48.00 
2019/1/19,3,2,2,0,3,7,3,0,0,10001,1 ,37800.00 ,76.00 ,3312.21 ,2680.03 ,3321.69 ,31.92 ,17.90 ,80.00 ,51.20 ,64.00 
2019/1/20,4,2,3,5,2,2,0,3,2,10002,4 ,37800.00 ,76.00 ,3312.21 ,2680.03 ,3321.69 ,31.92 ,17.00 ,88.00 ,6.50 ,79.00 
2019/1/21,2,0,1,0,2,3,1,0,0,10003,4 ,36000.00 ,76.00 ,3312.21 ,2680.03 ,3321.69 ,31.92 ,14.40 ,89.00 ,0.00 ,47.00 
2019/1/22,0,2,4,0,2,7,3,0,1,10001,4 ,15600.00 ,76.00 ,3312.21 ,2680.03 ,3321.69 ,31.92 ,13.30 ,77.00 ,0.00 ,53.00 
2019/1/23,0,0,4,0,4,8,4,0,0,10001,3 ,32400.00 ,76.00 ,3312.21 ,2680.03 ,3321.69 ,31.92 ,14.70 ,73.00 ,76.90 ,64.00 
2019/1/24,0,0,2,0,4,6,3,0,0,10001,1 ,28800.00 ,76.00 ,3312.21 ,2680.03 ,3321.69 ,31.92 ,16.50 ,72.00 ,57.30 ,84.00 
2019/1/25,0,2,3,0,7,10,10,5,10,10001,4 ,27000.00 ,76.00 ,3312.21 ,2680.03 ,3321.69 ,31.92 ,17.40 ,79.00 ,82.20 ,84.00 
2019/1/26,0,0,0,0,3,5,4,0,0,10001,4 ,37800.00 ,76.00 ,3312.21 ,2680.03 ,3321.69 ,31.92 ,14.30 ,65.00 ,11.10 ,67.00 
2019/1/27,0,0,1,0,2,5,2,0,0,10001,3 ,34200.00 ,76.00 ,3312.21 ,2680.03 ,3321.69 ,31.92 ,14.40 ,70.00 ,13.80 ,42.00 
2019/1/28,0,0,2,0,3,4,3,0,0,10001,4 ,36000.00 ,76.00 ,3312.21 ,2680.03 ,3321.69 ,31.92 ,16.30 ,78.00 ,80.00 ,42.00 
2019/1/29,3,0,3,5,2,2,0,0,2,10005,4 ,30600.00 ,76.00 ,3312.21 ,2680.03 ,3321.69 ,31.92 ,18.80 ,73.00 ,86.30 ,47.00 
2019/1/30,0,0,0,0,1,8,4,0,0,10005,4 ,34200.00 ,76.00 ,3312.21 ,2680.03 ,3321.69 ,31.92 ,18.40 ,83.00 ,58.60 ,84.00 
2019/1/31,0,0,0,0,2,6,4,0,0,10001,4 ,16200.00 ,76.00 ,3312.21 ,2680.03 ,3321.69 ,31.92 ,18.70 ,75.00 ,42.10 ,63.00 
2019/3/25,4,5,4,6,0,2,4,6,8,10002,3 ,39600.00 ,76.00 ,3312.21 ,2680.03 ,3321.69 ,31.92 ,18.00 ,92.00 ,0.00 ,50.00 
2019/3/26,0,0,4,0,6,5,5,0,0,10001,1 ,14400.00 ,76.00 ,4500.00 ,0.00 ,20460.00 ,0.00 ,20.50 ,74.00 ,63.20 ,54.00 
2019/3/27,5,5,0,4,3,2,2,9,9,10005,3 ,27000.00 ,76.00 ,3900.00 ,0.00 ,6540.00 ,10020.00 ,21.50 ,82.00 ,37.70 ,97.00 
2019/3/28,0,3,0,5,3,6,9,6,6,10001,4 ,32400.00 ,76.00 ,0.00 ,0.00 ,11100.00 ,0.00 ,24.60 ,81.00 ,695.00 ,67.00 
2019/3/29,0,0,6,6,0,7,8,0,3,10001,3 ,18000.00 ,76.00 ,6360.00 ,0.00 ,3000.00 ,0.00 ,21.80 ,88.00 ,18.80 ,61.00 
2019/3/30,0,0,3,0,4,6,5,0,0,10001,4 ,21600.00 ,76.00 ,0.00 ,0.00 ,6600.00 ,0.00 ,20.10 ,87.00 ,21.20 ,64.00 
2019/3/31,0,0,6,0,4,8,5,2,2,10001,1 ,30600.00 ,76.00 ,2100.00 ,0.00 ,10140.00 ,0.00 ,19.20 ,71.00 ,12.20 ,101.00 
2019/4/1,0,6,0,3,0,6,5,0,0,10001,4 ,19800.00 ,76.00 ,1980.00 ,0.00 ,9840.00 ,0.00 ,16.80 ,79.00 ,0.00 ,87.00 
2019/4/2,3,3,0,4,7,5,3,0,0,10001,4 ,34200.00 ,76.00 ,5520.00 ,1860.00 ,2520.00 ,0.00 ,20.70 ,75.00 ,0.00 ,90.00 
2019/4/3,0,0,0,0,1,3,4,5,5,10003,3 ,28800.00 ,76.00 ,5700.00 ,0.00 ,3840.00 ,0.00 ,19.70 ,95.00 ,0.00 ,45.00 
2019/4/5,0,5,0,0,8,8,3,0,0,10001,1 ,27000.00 ,76.00 ,3240.00 ,0.00 ,0.00 ,0.00 ,21.00 ,85.00 ,51.50 ,71.00 
2019/4/6,2,2,0,5,4,5,5,0,0,10001,4 ,30600.00 ,76.00 ,2700.00 ,0.00 ,7380.00 ,2040.00 ,22.30 ,80.00 ,47.30 ,49.00 
2019/4/8,2,0,0,0,5,9,9,0,0,10001,4 ,21600.00 ,76.00 ,1920.00 ,0.00 ,6600.00 ,0.00 ,24.40 ,84.00 ,77.50 ,150.00 
2019/4/9,3,0,0,0,4,6,7,0,0,10001,3 ,19800.00 ,76.00 ,7980.00 ,0.00 ,9000.00 ,0.00 ,24.90 ,88.00 ,0.00 ,82.00 
2019/4/11,0,2,0,0,4,5,5,3,0,10003,4 ,19800.00 ,76.00 ,4920.00 ,0.00 ,1860.00 ,0.00 ,20.80 ,86.00 ,5.60 ,46.00 
2019/4/12,0,0,3,0,5,7,6,0,0,10001,2 ,18000.00 ,76.00 ,0.00 ,0.00 ,10920.00 ,0.00 ,18.90 ,79.00 ,0.80 ,58.00 
2019/4/13,2,2,0,3,5,7,7,0,0,10001,4 ,25200.00 ,76.00 ,2220.00 ,0.00 ,10260.00 ,0.00 ,21.10 ,88.00 ,5.50 ,44.00 
2019/4/14,3,5,0,4,0,3,4,7,6,10004,4 ,18000.00 ,76.00 ,3360.00 ,0.00 ,6120.00 ,0.00 ,21.70 ,86.00 ,28.40 ,90.00 
2019/4/15,3,5,3,0,4,2,0,2,4,10004,4 ,19800.00 ,76.00 ,8160.00 ,5160.00 ,7980.00 ,0.00 ,20.40 ,72.00 ,2.40 ,87.00 
2019/4/17,1,5,4,5,3,6,7,1,1,10003,4 ,19200.00 ,76.00 ,1860.00 ,0.00 ,4860.00 ,0.00 ,21.90 ,71.00 ,77.80 ,90.00 
2019/4/30,3,3,5,0,8,7,8,0,0,10001,2 ,20400.00 ,76.00 ,4920.00 ,0.00 ,10200.00 ,0.00 ,25.40 ,87.00 ,28.40 ,56.00 
2019/5/1,0,0,0,0,5,8,8,0,0,10001,4 ,32400.00 ,76.00 ,0.00 ,0.00 ,4800.00 ,0.00 ,20.00 ,95.00 ,0.00 ,44.00 
2019/5/2,0,0,0,0,3,5,8,3,0,10001,4 ,30600.00 ,76.00 ,5340.00 ,3000.00 ,6300.00 ,1920.00 ,19.00 ,88.00 ,0.00 ,78.00 
2019/5/4,0,0,0,2,0,2,2,0,0,10003,4 ,32400.00 ,76.00 ,0.00 ,3720.00 ,9060.00 ,0.00 ,23.40 ,65.00 ,0.00 ,77.00 
2019/5/7,0,0,4,3,2,5,8,0,0,10001,3 ,28800.00 ,76.00 ,3660.00 ,7380.00 ,6480.00 ,0.00 ,18.90 ,83.00 ,0.00 ,74.00 
2019/5/8,0,0,0,3,3,3,6,0,0,10003,4 ,28800.00 ,76.00 ,0.00 ,1800.00 ,3720.00 ,0.00 ,20.80 ,91.00 ,0.00 ,58.00 
2019/5/9,0,0,4,0,5,7,7,0,0,10001,4 ,19800.00 ,76.00 ,2760.00 ,0.00 ,5520.00 ,0.00 ,20.70 ,96.00 ,0.00 ,44.00 
2019/5/10,6,7,0,6,0,3,5,4,5,10004,4 ,0.00 ,76.00 ,2520.00 ,0.00 ,3780.00 ,0.00 ,22.10 ,89.00 ,11.30 ,42.00 
2019/5/12,5,3,0,3,0,4,6,5,5,10004,3 ,30600.00 ,76.00 ,0.00 ,5340.00 ,0.00 ,2760.00 ,27.20 ,77.00 ,79.20 ,36.00 
2019/5/13,4,3,0,0,4,8,8,6,4,10003,4 ,10800.00 ,76.00 ,2880.00 ,3060.00 ,0.00 ,0.00 ,26.10 ,88.00 ,71.50 ,67.00 
2019/5/15,0,3,0,2,3,4,4,2,0,10003,4 ,27000.00 ,76.00 ,0.00 ,8760.00 ,0.00 ,2100.00 ,26.40 ,87.00 ,55.30 ,59.00 
2019/5/18,0,2,0,0,6,6,6,0,0,10001,4 ,37800.00 ,76.00 ,2100.00 ,4500.00 ,0.00 ,0.00 ,27.60 ,91.00 ,14.20 ,31.00 
2019/5/19,4,5,0,5,0,2,3,0,5,10003,4 ,27000.00 ,76.00 ,2100.00 ,7200.00 ,3960.00 ,0.00 ,28.80 ,84.00 ,26.90 ,31.00 
2019/5/22,0,0,4,3,3,8,8,0,0,10001,4 ,18000.00 ,76.00 ,0.00 ,0.00 ,7680.00 ,0.00 ,23.10 ,67.00 ,0.70 ,50.00 
2019/5/23,0,3,0,0,0,4,5,0,0,10001,4 ,32640.00 ,76.00 ,0.00 ,0.00 ,4440.00 ,0.00 ,23.40 ,85.00 ,20.80 ,64.00 
2019/5/25,0,3,4,2,0,5,2,3,0,10003,4 ,26520.00 ,69.00 ,4020.00 ,4200.00 ,0.00 ,0.00 ,27.50 ,62.00 ,57.90 ,49.00 
2019/5/26,3,0,0,3,0,6,6,3,0,10001,4 ,37140.00 ,74.00 ,0.00 ,3660.00 ,1800.00 ,0.00 ,27.10 ,74.00 ,54.90 ,74.00 
2019/5/27,3,3,4,0,0,5,8,3,3,10004,4 ,31260.00 ,70.00 ,2580.00 ,2940.00 ,4500.00 ,0.00 ,26.70 ,83.00 ,11.90 ,44.00 
2019/5/28,4,5,5,5,0,3,4,4,4,10004,4 ,21120.00 ,75.00 ,1920.00 ,2220.00 ,3000.00 ,0.00 ,23.70 ,90.00 ,0.00 ,58.00 
2019/5/29,2,0,3,0,8,10,10,0,0,10001,3 ,24480.00 ,74.00 ,6360.00 ,0.00 ,0.00 ,0.00 ,21.80 ,76.00 ,1.50 ,58.00 
2019/6/1,3,4,0,4,7,6,7,0,0,10003,4 ,24960.00 ,74.00 ,0.00 ,5940.00 ,16680.00 ,1800.00 ,26.80 ,89.00 ,0.00 ,64.00 
2019/6/2,5,2,0,0,0,6,8,5,5,10003,4 ,28200.00 ,73.00 ,0.00 ,0.00 ,2340.00 ,2580.00 ,28.30 ,83.00 ,0.00 ,32.00 
2019/6/4,3,0,5,0,3,6,6,5,3,10004,4 ,21480.00 ,75.00 ,2340.00 ,0.00 ,0.00 ,0.00 ,26.50 ,91.00 ,8.50 ,29.00 
2019/6/5,0,0,2,0,5,8,7,0,0,10001,3 ,27420.00 ,68.00 ,0.00 ,3780.00 ,12060.00 ,6120.00 ,28.10 ,83.00 ,0.00 ,46.00 
2019/6/7,4,2,0,0,0,4,4,4,3,10003,4 ,24240.00 ,73.00 ,2460.00 ,2520.00 ,0.00 ,0.00 ,29.10 ,82.00 ,0.00 ,25.00 
2019/6/8,0,0,0,0,4,6,8,0,0,10001,4 ,36120.00 ,70.00 ,5280.00 ,3660.00 ,2100.00 ,4440.00 ,29.00 ,80.00 ,0.00 ,31.00 
2019/6/9,2,0,3,0,4,9,8,0,0,10001,4 ,16680.00 ,79.00 ,0.00 ,8580.00 ,0.00 ,0.00 ,29.60 ,72.00 ,0.00 ,31.00 
2019/6/10,3,0,4,0,4,6,7,4,0,10003,4 ,19980.00 ,73.00 ,1920.00 ,3240.00 ,12600.00 ,0.00 ,26.70 ,85.00 ,20.50 ,17.00 
2019/6/11,3,5,7,3,0,3,5,7,2,10004,4 ,26400.00 ,74.00 ,4200.00 ,3120.00 ,0.00 ,0.00 ,24.30 ,100.00 ,76.50 ,37.00 
2019/6/12,4,5,7,6,0,5,8,6,6,10004,3 ,0.00 ,76.00 ,1920.00 ,4320.00 ,0.00 ,0.00 ,24.30 ,93.00 ,44.50 ,34.00 
2019/6/14,2,0,0,3,0,4,4,0,0,10003,4 ,27000.00 ,75.00 ,3540.00 ,5400.00 ,0.00 ,0.00 ,24.20 ,91.00 ,38.50 ,51.00 
2019/6/15,0,0,0,0,5,5,7,0,0,10001,4 ,40680.00 ,75.00 ,1800.00 ,0.00 ,3660.00 ,0.00 ,25.20 ,67.00 ,0.00 ,136.00 
