日期,憤怒,羨慕,恐懼,悲傷,希望,快樂,愛,厭惡,不滿,評分,入睡,時常,平均,社交,遊戲,娛樂,其他,氣溫,濕度,日照,空氣品質
2019/6/16,3,0,3,0,4,5,5,0,3,10003,4 ,28380.00 ,71.00 ,5940.00 ,3720.00 ,0.00 ,0.00 ,27.50 ,67.00 ,0.00 ,93.00 
2019/6/19,0,0,0,0,7,9,9,0,0,10001,0 ,18720.00 ,83.00 ,6060.00 ,5760.00 ,1800.00 ,0.00 ,29.90 ,77.00 ,0.00 ,29.00 
2019/6/20,0,0,3,0,6,8,4,0,0,10001,4 ,37260.00 ,72.00 ,0.00 ,0.00 ,0.00 ,0.00 ,30.20 ,76.00 ,0.00 ,33.00 
2019/6/21,3,4,6,5,0,4,2,0,0,10004,4 ,0.00 ,76.00 ,0.00 ,0.00 ,0.00 ,0.00 ,30.20 ,74.00 ,0.00 ,34.00 
2019/6/23,0,0,4,3,4,7,9,0,4,10001,4 ,24420.00 ,81.00 ,0.00 ,4380.00 ,0.00 ,0.00 ,25.20 ,99.00 ,81.50 ,27.00 
2019/6/24,3,5,6,8,0,3,5,0,5,10004,2 ,35760.00 ,69.00 ,4380.00 ,2880.00 ,0.00 ,0.00 ,24.60 ,99.00 ,10.50 ,26.00 
2019/6/25,3,4,5,0,7,5,6,0,4,10001,3 ,25680.00 ,76.00 ,4320.00 ,2760.00 ,0.00 ,0.00 ,26.40 ,92.00 ,89.00 ,35.00 
2019/6/26,3,3,5,0,7,5,7,0,0,10001,4 ,33480.00 ,70.00 ,3360.00 ,2520.00 ,0.00 ,0.00 ,26.60 ,93.00 ,17.00 ,48.00 
2019/6/27,0,4,4,4,0,6,7,0,0,10001,4 ,25080.00 ,77.00 ,2880.00 ,3300.00 ,0.00 ,0.00 ,27.60 ,90.00 ,1.00 ,0.00 
2019/6/28,0,3,0,0,4,3,6,0,0,10003,2 ,33720.00 ,69.00 ,4320.00 ,5160.00 ,0.00 ,0.00 ,29.00 ,85.00 ,0.00 ,33.00 
2019/6/30,2,5,7,2,4,2,6,5,0,10004,4 ,28260.00 ,72.00 ,4380.00 ,6120.00 ,0.00 ,0.00 ,29.20 ,88.00 ,8.00 ,37.00 
2018/12/1,3,1,0,2,3,7,2,2,2,10003,4 ,24300.00 ,76.00 ,3312.21 ,2680.03 ,3321.69 ,31.92 ,22.00 ,76.00 ,80.00 ,77.00 
2018/12/2,5,1,2,4,3,2,0,1,3,10002,4 ,34140.00 ,76.00 ,3312.21 ,2680.03 ,3321.69 ,31.92 ,23.00 ,75.00 ,89.50 ,53.00 
2018/12/3,0,2,0,0,3,8,2,0,3,10001,0 ,16200.00 ,76.00 ,3312.21 ,2680.03 ,3321.69 ,31.92 ,21.20 ,88.00 ,89.60 ,100.00 
2018/12/4,6,2,4,7,0,2,0,2,8,10005,4 ,18000.00 ,76.00 ,3312.21 ,2680.03 ,3321.69 ,31.92 ,23.00 ,80.00 ,74.50 ,68.00 
2018/12/5,3,0,2,4,0,0,0,1,6,10002,3 ,31200.00 ,76.00 ,3312.21 ,2680.03 ,3321.69 ,31.92 ,22.40 ,80.00 ,1.90 ,40.00 
2018/12/6,0,0,3,0,1,5,4,0,0,10001,4 ,21600.00 ,76.00 ,3312.21 ,2680.03 ,3321.69 ,31.92 ,22.20 ,89.00 ,14.20 ,39.00 
2018/12/7,0,0,0,2,2,6,1,0,0,10001,4 ,32400.00 ,76.00 ,3312.21 ,2680.03 ,3321.69 ,31.92 ,17.70 ,90.00 ,1.90 ,38.00 
2018/12/8,0,0,1,0,1,4,1,0,0,10001,4 ,25200.00 ,76.00 ,3312.21 ,2680.03 ,3321.69 ,31.92 ,17.70 ,85.00 ,20.80 ,33.00 
2018/12/9,0,0,2,2,0,2,2,0,0,10004,3 ,37800.00 ,76.00 ,3312.21 ,2680.03 ,3321.69 ,31.92 ,17.70 ,89.00 ,0.00 ,32.00 
2018/12/10,6,1,0,0,1,1,0,9,10,10005,4 ,25200.00 ,76.00 ,3312.21 ,2680.03 ,3321.69 ,31.92 ,20.00 ,94.00 ,0.00 ,29.00 
2018/12/11,3,0,2,0,1,0,0,5,5,10005,2 ,22500.00 ,76.00 ,3312.21 ,2680.03 ,3321.69 ,31.92 ,18.90 ,94.00 ,0.00 ,31.00 
2018/12/12,0,0,1,1,1,1,2,0,0,10004,4 ,13500.00 ,76.00 ,3312.21 ,2680.03 ,3321.69 ,31.92 ,14.50 ,89.00 ,0.00 ,42.00 
2018/12/13,0,0,0,0,1,0,1,0,0,10003,4 ,23400.00 ,76.00 ,3312.21 ,2680.03 ,3321.69 ,31.92 ,16.80 ,84.00 ,0.00 ,35.00 
2018/12/14,0,0,0,0,1,1,2,0,0,10003,4 ,18600.00 ,76.00 ,3312.21 ,2680.03 ,3321.69 ,31.92 ,17.80 ,84.00 ,3.80 ,39.00 
2018/12/15,0,3,1,2,2,3,4,0,0,10001,4 ,25200.00 ,76.00 ,3312.21 ,2680.03 ,3321.69 ,31.92 ,20.40 ,76.00 ,38.00 ,39.00 
2018/12/16,0,1,1,2,2,2,4,1,1,10001,3 ,25200.00 ,76.00 ,3312.21 ,2680.03 ,3321.69 ,31.92 ,19.30 ,86.00 ,1.90 ,37.00 
2018/12/17,0,0,1,0,0,0,0,4,2,10005,4 ,24600.00 ,76.00 ,3312.21 ,2680.03 ,3321.69 ,31.92 ,14.80 ,68.00 ,41.80 ,61.00 
2018/12/18,0,0,2,0,1,0,1,0,0,10003,3 ,20400.00 ,76.00 ,3312.21 ,2680.03 ,3321.69 ,31.92 ,16.40 ,61.00 ,89.30 ,51.00 
2018/12/19,0,0,0,0,1,0,0,2,1,10003,4 ,20400.00 ,76.00 ,3312.21 ,2680.03 ,3321.69 ,31.92 ,20.00 ,62.00 ,89.30 ,84.00 
2018/12/20,0,0,0,2,0,1,2,0,0,10003,4 ,22800.00 ,76.00 ,3312.21 ,2680.03 ,3321.69 ,31.92 ,19.30 ,76.00 ,89.30 ,61.00 
2018/12/21,0,1,0,0,3,4,2,0,0,10001,4 ,23400.00 ,76.00 ,3312.21 ,2680.03 ,3321.69 ,31.92 ,21.70 ,78.00 ,72.20 ,56.00 
2018/12/22,0,0,0,0,0,1,2,3,2,10003,4 ,23400.00 ,76.00 ,3312.21 ,2680.03 ,3321.69 ,31.92 ,21.50 ,89.00 ,82.70 ,84.00 
2018/12/23,0,0,2,1,3,3,2,0,0,10001,4 ,30600.00 ,76.00 ,3312.21 ,2680.03 ,3321.69 ,31.92 ,19.10 ,96.00 ,0.00 ,44.00 
2018/12/24,0,0,2,3,1,0,1,0,0,10004,4 ,16200.00 ,76.00 ,3312.21 ,2680.03 ,3321.69 ,31.92 ,16.80 ,93.00 ,0.00 ,44.00 
2018/12/25,0,1,1,2,2,5,5,0,3,10001,3 ,22200.00 ,76.00 ,3312.21 ,2680.03 ,3321.69 ,31.92 ,20.70 ,94.00 ,1.90 ,28.00 
2018/12/26,0,0,3,2,2,0,0,0,0,10003,4 ,25800.00 ,76.00 ,3312.21 ,2680.03 ,3321.69 ,31.92 ,19.50 ,98.00 ,0.00 ,35.00 
2018/12/27,0,0,1,0,1,0,1,0,4,10003,0 ,25200.00 ,76.00 ,3312.21 ,2680.03 ,3321.69 ,31.92 ,16.00 ,95.00 ,0.00 ,39.00 
2018/12/28,0,0,1,3,2,0,3,0,0,10003,4 ,17400.00 ,76.00 ,3312.21 ,2680.03 ,3321.69 ,31.92 ,13.70 ,91.00 ,0.00 ,39.00 
2018/12/29,0,0,0,0,0,2,1,0,0,10001,0 ,34200.00 ,76.00 ,3312.21 ,2680.03 ,3321.69 ,31.92 ,12.60 ,86.00 ,2.80 ,39.00 
2018/12/30,0,0,0,0,2,3,2,0,0,10001,4 ,36000.00 ,76.00 ,3312.21 ,2680.03 ,3321.69 ,31.92 ,14.90 ,86.00 ,0.00 ,28.00 
2018/12/31,0,0,0,0,1,5,2,0,0,10001,0 ,34200.00 ,76.00 ,3312.21 ,2680.03 ,3321.69 ,31.92 ,15.70 ,93.00 ,0.00 ,36.00 
2019/1/1,0,2,3,4,0,1,0,2,0,10003,4 ,19800.00 ,76.00 ,3312.21 ,2680.03 ,3321.69 ,31.92 ,16.60 ,86.00 ,5.70 ,38.00 
2019/1/2,0,2,0,0,2,1,0,0,0,10004,4 ,16200.00 ,76.00 ,3312.21 ,2680.03 ,3321.69 ,31.92 ,17.00 ,92.00 ,0.00 ,33.00 
2019/1/13,0,0,0,0,2,3,3,0,0,10004,4 ,36000.00 ,76.00 ,3312.21 ,2680.03 ,3321.69 ,31.92 ,18.20 ,85.00 ,0.90 ,34.00 
2019/1/14,0,0,0,0,3,5,4,0,0,10003,4 ,25200.00 ,76.00 ,3312.21 ,2680.03 ,3321.69 ,31.92 ,20.10 ,73.00 ,63.70 ,44.00 
2019/1/15,0,0,1,3,2,0,1,0,3,10003,4 ,32400.00 ,76.00 ,3312.21 ,2680.03 ,3321.69 ,31.92 ,19.60 ,91.00 ,0.00 ,45.00 
2019/1/16,0,0,0,0,3,2,1,0,0,10003,4 ,21600.00 ,76.00 ,3312.21 ,2680.03 ,3321.69 ,31.92 ,15.80 ,94.00 ,0.00 ,51.00 
2019/1/17,0,0,2,0,1,6,2,0,0,10001,4 ,21600.00 ,76.00 ,3312.21 ,2680.03 ,3321.69 ,31.92 ,14.50 ,89.00 ,0.00 ,44.00 
2019/1/18,0,0,0,0,3,3,2,0,0,10001,4 ,36000.00 ,76.00 ,3312.21 ,2680.03 ,3321.69 ,31.92 ,17.90 ,59.00 ,92.30 ,48.00 
2019/1/19,3,0,2,0,1,2,1,0,0,10001,3 ,28800.00 ,76.00 ,3312.21 ,2680.03 ,3321.69 ,31.92 ,17.90 ,80.00 ,51.20 ,64.00 
2019/1/20,0,0,0,0,2,6,5,0,3,10001,4 ,27000.00 ,76.00 ,3312.21 ,2680.03 ,3321.69 ,31.92 ,17.00 ,88.00 ,6.50 ,79.00 
2019/1/21,2,0,0,3,1,3,0,1,2,10003,3 ,30600.00 ,76.00 ,3312.21 ,2680.03 ,3321.69 ,31.92 ,14.40 ,89.00 ,0.00 ,47.00 
2019/1/22,0,0,0,0,1,4,1,1,1,10003,4 ,31800.00 ,76.00 ,3312.21 ,2680.03 ,3321.69 ,31.92 ,13.30 ,77.00 ,0.00 ,53.00 
2019/1/23,2,0,1,3,1,0,1,0,1,10003,4 ,27000.00 ,76.00 ,3312.21 ,2680.03 ,3321.69 ,31.92 ,14.70 ,73.00 ,76.90 ,64.00 
2019/1/24,0,0,0,1,2,0,1,0,1,10003,4 ,30600.00 ,76.00 ,3312.21 ,2680.03 ,3321.69 ,31.92 ,16.50 ,72.00 ,57.30 ,84.00 
2019/1/25,0,0,1,0,1,0,2,0,0,10003,4 ,32400.00 ,76.00 ,3312.21 ,2680.03 ,3321.69 ,31.92 ,17.40 ,79.00 ,82.20 ,84.00 
2019/1/26,0,0,0,0,2,2,1,0,0,10003,0 ,25200.00 ,76.00 ,3312.21 ,2680.03 ,3321.69 ,31.92 ,14.30 ,65.00 ,11.10 ,67.00 
2019/1/27,0,0,0,0,3,4,3,0,2,10001,4 ,25200.00 ,76.00 ,3312.21 ,2680.03 ,3321.69 ,31.92 ,14.40 ,70.00 ,13.80 ,42.00 
2019/1/28,0,0,0,0,3,4,3,0,2,10001,3 ,23400.00 ,76.00 ,3312.21 ,2680.03 ,3321.69 ,31.92 ,16.30 ,78.00 ,80.00 ,42.00 
2019/1/29,0,0,1,0,4,8,3,0,0,10001,4 ,27000.00 ,76.00 ,3312.21 ,2680.03 ,3321.69 ,31.92 ,18.80 ,73.00 ,86.30 ,47.00 
2019/1/30,0,1,2,0,3,8,3,0,0,10001,4 ,27000.00 ,76.00 ,3312.21 ,2680.03 ,3321.69 ,31.92 ,18.40 ,83.00 ,58.60 ,84.00 
2019/1/31,0,1,2,0,3,8,5,2,0,10001,4 ,27000.00 ,76.00 ,3312.21 ,2680.03 ,3321.69 ,31.92 ,18.70 ,75.00 ,42.10 ,63.00 
2019/3/25,0,2,5,7,0,0,0,2,3,10004,4 ,21000.00 ,76.00 ,2100.00 ,0.00 ,9180.00 ,0.00 ,18.00 ,92.00 ,0.00 ,50.00 
2019/3/26,0,0,4,0,2,0,0,3,0,10003,4 ,17400.00 ,76.00 ,9600.00 ,0.00 ,2880.00 ,0.00 ,20.50 ,74.00 ,63.20 ,54.00 
2019/3/27,0,0,3,0,3,3,4,0,0,10001,4 ,17400.00 ,76.00 ,6420.00 ,0.00 ,5940.00 ,0.00 ,21.50 ,82.00 ,37.70 ,97.00 
2019/3/28,0,3,2,3,3,0,0,0,3,10003,4 ,30600.00 ,76.00 ,2700.00 ,0.00 ,11100.00 ,0.00 ,24.60 ,81.00 ,695.00 ,67.00 
2019/3/29,0,0,2,0,0,0,2,0,2,10005,0 ,19800.00 ,76.00 ,4020.00 ,0.00 ,7680.00 ,0.00 ,21.80 ,88.00 ,18.80 ,61.00 
2019/3/30,0,0,0,0,2,2,2,0,0,10003,4 ,25200.00 ,76.00 ,0.00 ,0.00 ,3480.00 ,0.00 ,20.10 ,87.00 ,21.20 ,64.00 
2019/3/31,0,0,0,0,3,3,3,0,0,10003,4 ,32400.00 ,76.00 ,0.00 ,0.00 ,6240.00 ,0.00 ,19.20 ,71.00 ,12.20 ,101.00 
2019/4/1,0,0,0,0,2,3,3,0,0,10003,4 ,48000.00 ,76.00 ,2580.00 ,0.00 ,1920.00 ,0.00 ,16.80 ,79.00 ,0.00 ,87.00 
2019/4/2,0,0,0,2,1,0,1,0,0,10003,4 ,21600.00 ,76.00 ,7860.00 ,0.00 ,5400.00 ,0.00 ,20.70 ,75.00 ,0.00 ,90.00 
2019/4/3,2,1,0,3,3,4,4,0,4,10004,4 ,21000.00 ,76.00 ,5700.00 ,0.00 ,2700.00 ,5820.00 ,19.70 ,95.00 ,0.00 ,45.00 
2019/4/4,0,0,3,0,5,4,5,2,3,10004,4 ,13200.00 ,76.00 ,4080.00 ,0.00 ,0.00 ,3060.00 ,22.50 ,88.00 ,55.60 ,58.00 
2019/4/5,3,0,2,2,3,2,3,0,2,10004,4 ,32400.00 ,76.00 ,4500.00 ,2160.00 ,2160.00 ,4920.00 ,21.00 ,85.00 ,51.50 ,71.00 
2019/4/6,0,0,0,0,3,2,4,0,2,10003,4 ,30600.00 ,76.00 ,6780.00 ,0.00 ,1980.00 ,3960.00 ,22.30 ,80.00 ,47.30 ,49.00 
2019/4/7,0,0,2,0,0,0,3,0,0,10003,4 ,30600.00 ,76.00 ,2880.00 ,0.00 ,0.00 ,0.00 ,23.60 ,87.00 ,35.20 ,112.00 
2019/4/8,0,0,2,0,0,3,3,0,0,10005,4 ,21600.00 ,76.00 ,5940.00 ,0.00 ,2520.00 ,0.00 ,24.40 ,84.00 ,77.50 ,150.00 
2019/4/9,3,0,1,1,0,2,2,0,5,10003,2 ,25200.00 ,76.00 ,5940.00 ,0.00 ,4200.00 ,0.00 ,24.90 ,88.00 ,0.00 ,82.00 
2019/4/10,0,0,0,0,2,0,2,0,0,10003,4 ,18000.00 ,76.00 ,7260.00 ,0.00 ,9420.00 ,0.00 ,24.20 ,83.00 ,51.80 ,44.00 
2019/4/11,0,0,3,0,0,2,0,0,2,10003,4 ,28800.00 ,76.00 ,5460.00 ,0.00 ,5580.00 ,0.00 ,20.80 ,86.00 ,5.60 ,46.00 
2019/4/12,3,0,1,0,0,2,1,0,3,10003,4 ,28800.00 ,76.00 ,1980.00 ,0.00 ,0.00 ,0.00 ,18.90 ,79.00 ,0.80 ,58.00 
2019/4/13,0,0,2,0,0,1,4,0,0,10005,4 ,32400.00 ,76.00 ,2220.00 ,0.00 ,6300.00 ,0.00 ,21.10 ,88.00 ,5.50 ,44.00 
2019/4/14,0,2,0,0,2,0,0,0,0,10005,4 ,21600.00 ,76.00 ,6120.00 ,0.00 ,7740.00 ,0.00 ,21.70 ,86.00 ,28.40 ,90.00 
2019/4/15,3,5,3,0,4,2,0,2,4,10004,4 ,27000.00 ,76.00 ,8400.00 ,0.00 ,10620.00 ,0.00 ,20.40 ,72.00 ,2.40 ,87.00 
2019/4/17,0,0,2,0,1,4,0,0,0,10003,4 ,36000.00 ,76.00 ,4260.00 ,0.00 ,0.00 ,0.00 ,21.90 ,71.00 ,77.80 ,90.00 
2019/4/19,2,2,0,0,2,1,0,0,0,10005,4 ,13800.00 ,76.00 ,0.00 ,0.00 ,3720.00 ,0.00 ,23.50 ,91.00 ,7.00 ,93.00 
2019/4/20,0,0,0,0,3,3,0,0,0,10003,4 ,25200.00 ,76.00 ,0.00 ,0.00 ,0.00 ,0.00 ,23.70 ,91.00 ,31.30 ,71.00 
2019/4/21,0,0,0,0,0,2,3,0,0,10003,4 ,18000.00 ,76.00 ,5700.00 ,2220.00 ,0.00 ,0.00 ,24.20 ,92.00 ,11.70 ,49.00 
2019/4/30,0,0,3,3,3,5,3,3,0,10003,4 ,37800.00 ,76.00 ,6000.00 ,3840.00 ,5160.00 ,0.00 ,25.40 ,87.00 ,28.40 ,56.00 
2019/5/1,0,10,0,3,0,0,1,0,0,10005,3 ,15600.00 ,76.00 ,14340.00 ,0.00 ,0.00 ,0.00 ,20.00 ,95.00 ,0.00 ,44.00 
2019/5/2,0,0,1,1,1,0,1,0,0,10003,4 ,15600.00 ,76.00 ,14340.00 ,0.00 ,0.00 ,0.00 ,19.00 ,88.00 ,0.00 ,78.00 
2019/5/3,0,0,2,2,0,0,0,0,2,10003,4 ,28800.00 ,76.00 ,7080.00 ,2640.00 ,0.00 ,0.00 ,21.60 ,70.00 ,64.20 ,90.00 
2019/5/4,0,0,2,2,0,0,0,0,3,10005,4 ,24000.00 ,76.00 ,4320.00 ,0.00 ,1920.00 ,0.00 ,23.40 ,65.00 ,0.00 ,77.00 
2019/5/5,0,0,0,0,3,1,1,2,0,10003,4 ,31800.00 ,76.00 ,11040.00 ,0.00 ,9900.00 ,0.00 ,25.10 ,63.00 ,51.00 ,87.00 
2019/5/6,0,0,2,0,1,1,0,0,0,10005,4 ,0.00 ,76.00 ,9360.00 ,0.00 ,9900.00 ,0.00 ,20.70 ,85.00 ,0.00 ,46.00 
2019/5/7,0,0,3,3,5,2,5,0,0,10005,4 ,14400.00 ,76.00 ,11700.00 ,1860.00 ,2940.00 ,0.00 ,18.90 ,83.00 ,0.00 ,74.00 
2019/5/8,0,0,0,2,0,3,0,0,1,10003,4 ,14520.00 ,76.00 ,9300.00 ,0.00 ,4260.00 ,0.00 ,20.80 ,91.00 ,0.00 ,58.00 
2019/5/9,0,2,3,3,3,2,0,0,0,10004,4 ,15600.00 ,76.00 ,12960.00 ,0.00 ,5160.00 ,0.00 ,20.70 ,96.00 ,0.00 ,44.00 
2019/5/10,2,0,3,3,3,2,0,0,3,10004,4 ,16200.00 ,76.00 ,5040.00 ,2100.00 ,6660.00 ,0.00 ,22.10 ,89.00 ,11.30 ,42.00 
2019/5/11,0,0,5,4,0,0,3,5,2,10004,0 ,23400.00 ,76.00 ,6780.00 ,1860.00 ,0.00 ,0.00 ,24.20 ,84.00 ,31.70 ,44.00 
2019/5/12,3,0,6,3,3,3,5,0,3,10004,4 ,18000.00 ,76.00 ,4140.00 ,0.00 ,5820.00 ,0.00 ,27.20 ,77.00 ,79.20 ,36.00 
2019/5/13,0,1,0,2,0,2,0,0,2,10003,4 ,22200.00 ,76.00 ,7380.00 ,0.00 ,5100.00 ,0.00 ,26.10 ,88.00 ,71.50 ,67.00 
2019/5/14,0,0,2,0,0,0,0,3,0,10003,4 ,21600.00 ,76.00 ,6060.00 ,0.00 ,2280.00 ,0.00 ,25.20 ,91.00 ,12.00 ,79.00 
2019/5/15,0,2,0,1,1,0,0,0,3,10003,3 ,4800.00 ,76.00 ,0.00 ,0.00 ,3300.00 ,0.00 ,26.40 ,87.00 ,55.30 ,59.00 
2019/5/16,0,0,3,0,4,3,3,0,0,10003,4 ,15600.00 ,76.00 ,11160.00 ,0.00 ,4740.00 ,0.00 ,27.40 ,91.00 ,2.30 ,50.00 
2019/5/17,0,0,3,0,2,5,0,0,3,10003,4 ,14400.00 ,76.00 ,25440.00 ,0.00 ,5460.00 ,0.00 ,25.80 ,96.00 ,2.20 ,19.00 
2019/5/18,7,0,2,3,0,0,0,0,5,10005,4 ,25200.00 ,76.00 ,13020.00 ,0.00 ,10380.00 ,0.00 ,27.60 ,91.00 ,14.20 ,31.00 
2019/5/20,0,0,0,3,0,0,0,0,2,10003,3 ,30600.00 ,76.00 ,13860.00 ,0.00 ,4740.00 ,0.00 ,23.60 ,89.00 ,0.00 ,51.00 
2019/5/21,0,0,0,0,3,3,0,0,0,10005,4 ,24300.00 ,76.00 ,7980.00 ,1980.00 ,6960.00 ,0.00 ,22.50 ,68.00 ,23.10 ,101.00 
2019/5/22,0,0,2,1,0,3,0,0,1,10003,4 ,8520.00 ,79.00 ,13920.00 ,0.00 ,4080.00 ,0.00 ,23.10 ,67.00 ,0.70 ,50.00 
2019/5/23,0,0,3,1,0,2,0,0,0,10003,4 ,30000.00 ,77.00 ,9840.00 ,0.00 ,13080.00 ,2760.00 ,23.40 ,85.00 ,20.80 ,64.00 
2019/5/24,0,2,0,3,0,0,0,0,2,10003,4 ,19440.00 ,75.00 ,10860.00 ,0.00 ,11460.00 ,0.00 ,27.10 ,69.00 ,63.20 ,61.00 
2019/5/25,0,10,0,0,2,3,6,0,0,10001,3 ,30780.00 ,78.00 ,5220.00 ,3120.00 ,18540.00 ,0.00 ,27.50 ,62.00 ,57.90 ,49.00 
2019/5/26,0,0,0,0,0,3,5,0,0,10001,4 ,30480.00 ,76.00 ,7140.00 ,0.00 ,29040.00 ,0.00 ,27.10 ,74.00 ,54.90 ,74.00 
2019/5/27,0,2,2,0,0,1,0,0,0,10005,4 ,31800.00 ,84.00 ,6120.00 ,0.00 ,12960.00 ,0.00 ,26.70 ,83.00 ,11.90 ,44.00 
2019/5/28,0,2,5,7,0,0,0,4,2,10002,4 ,23700.00 ,92.00 ,2220.00 ,3600.00 ,13320.00 ,0.00 ,23.70 ,90.00 ,0.00 ,58.00 
2019/5/29,5,2,3,3,0,0,0,0,3,10002,4 ,26400.00 ,79.00 ,6060.00 ,2280.00 ,14400.00 ,0.00 ,21.80 ,76.00 ,1.50 ,58.00 
2019/5/30,0,6,3,2,0,3,3,0,3,10003,4 ,7440.00 ,81.00 ,6060.00 ,2280.00 ,14400.00 ,0.00 ,25.30 ,82.00 ,0.00 ,104.00 
2019/5/31,0,0,0,0,0,2,0,2,1,10003,4 ,14760.00 ,84.00 ,7860.00 ,0.00 ,10740.00 ,0.00 ,26.80 ,85.00 ,0.00 ,61.00 
2019/6/1,3,4,0,0,2,4,0,0,0,10001,4 ,27840.00 ,80.00 ,6600.00 ,0.00 ,7920.00 ,1920.00 ,26.80 ,89.00 ,0.00 ,64.00 
